,index,Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
359,360,361,85,0,7540,0,0,1,0,0,3,0,4,0,0,0,4,6,6,1978,1978,0,0,0,0,1,0.0,1,0,1,0,0,3,0,773,0,0,115,888,0,0,0,0,912,0,0,912,1,0,1,0,2,1,1,5,0,1,1,0,77.0,0,2,470,0,0,0,0,0,0,0,192,0,0,1,0,0,6,2007,0,0,156000
360,361,362,50,0,9144,0,2,0,0,0,0,0,8,0,0,0,2,5,5,1940,1982,0,0,1,1,1,0.0,1,0,1,1,0,0,3,399,0,0,484,883,0,1,0,0,988,517,0,1505,1,0,1,0,3,1,1,8,0,0,0,1,73.0,1,1,240,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2008,0,0,145000
361,362,363,85,0,7301,0,0,0,0,0,2,0,15,0,0,0,4,7,5,2003,2003,0,0,3,3,0,500.0,0,0,4,3,2,4,5,0,2,0,0,0,0,0,0,0,495,1427,0,1922,0,0,3,0,4,1,0,7,0,1,4,2,0.0,0,2,672,0,0,0,0,0,177,0,0,0,0,0,0,0,7,2009,3,0,198500
362,363,364,160,1,1680,0,0,0,0,0,0,0,22,0,0,4,0,6,8,1972,2007,0,0,3,3,0,510.0,1,0,1,1,0,0,1,162,0,0,321,483,0,1,0,0,483,504,0,987,0,0,1,1,2,1,0,5,0,0,0,1,68.0,1,1,264,0,0,0,250,0,0,0,0,0,0,0,0,0,5,2009,0,0,118000
363,364,365,60,0,18800,0,0,1,0,0,1,0,6,0,0,0,0,6,5,1976,1976,0,0,3,3,0,120.0,1,0,0,0,0,2,0,712,0,0,84,796,0,2,0,0,790,784,0,1574,1,0,2,1,3,1,1,6,0,1,1,0,1.0,2,2,566,0,0,0,306,111,0,0,0,0,0,0,0,0,7,2006,0,0,190000
364,365,366,70,1,10690,0,0,0,0,0,0,0,13,0,0,0,0,5,7,1920,1997,1,0,0,0,1,0.0,1,1,1,1,3,0,3,456,0,0,216,672,0,1,0,2,672,672,0,1344,0,0,1,0,3,1,1,6,0,0,0,1,38.0,1,1,468,0,1,0,0,128,218,0,0,0,0,0,0,0,7,2009,0,0,147000
365,366,367,20,0,9500,0,0,1,0,0,0,0,11,0,0,0,1,6,5,1963,1963,0,0,7,4,0,247.0,1,0,1,0,0,0,4,609,0,0,785,1394,0,1,0,0,1394,0,0,1394,1,0,1,1,3,1,1,6,0,2,2,0,36.0,0,2,514,0,0,0,0,76,0,0,185,0,0,0,0,0,7,2009,0,0,159000
366,367,368,80,0,9150,0,0,1,0,0,2,0,11,0,0,0,5,6,5,1962,1962,0,5,7,4,0,305.0,1,0,1,0,0,1,0,371,0,0,728,1099,0,1,0,0,1431,0,0,1431,0,1,1,0,3,1,1,6,0,1,2,5,12.0,0,1,296,0,0,0,64,110,0,0,0,0,0,0,0,0,12,2008,0,0,165000
367,368,369,20,0,7800,0,0,0,0,0,0,0,11,0,0,0,1,5,6,1954,1954,0,0,3,3,0,200.0,1,0,0,1,0,0,6,540,0,0,728,1268,0,1,0,0,1268,0,0,1268,0,0,1,0,2,1,1,7,0,1,2,0,29.0,2,1,244,0,0,0,0,98,0,0,0,0,0,0,0,0,3,2010,0,0,132000
368,369,370,20,0,9830,0,0,1,0,0,2,0,11,0,0,0,1,5,7,1959,2006,0,0,2,5,1,0.0,1,1,1,1,0,0,1,72,4,258,733,1063,0,0,0,0,1287,0,0,1287,1,0,1,0,3,1,0,7,0,1,2,1,34.0,2,2,576,0,0,0,364,17,0,0,182,0,0,0,0,0,3,2010,0,0,162000
369,370,371,60,0,8121,0,0,1,0,0,0,0,17,0,0,0,0,6,5,2000,2000,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,0,0,953,953,0,0,0,0,953,711,0,1664,0,0,2,1,3,1,1,7,0,1,1,0,4.0,0,2,460,0,0,0,100,40,0,0,0,0,0,0,0,0,1,2006,0,0,172400
370,371,372,50,0,17120,0,0,0,0,0,0,0,19,1,0,0,2,4,4,1959,1959,0,0,5,4,1,0.0,1,0,1,3,2,4,5,0,2,0,0,0,0,2,0,0,1120,468,0,1588,0,0,2,0,4,1,1,7,3,1,2,1,15.0,2,2,680,0,0,1,0,59,0,0,0,0,0,0,0,0,7,2008,0,0,134432
371,372,373,120,0,7175,0,0,0,0,0,0,0,12,0,0,3,1,6,5,1984,1984,0,0,7,4,1,0.0,1,0,1,0,0,0,1,623,5,121,0,744,0,2,0,0,752,0,0,752,1,0,1,0,2,1,1,4,0,0,0,0,61.0,1,1,264,0,0,0,353,0,0,0,90,0,0,1,0,0,2,2010,0,0,125000
372,373,374,20,0,10634,0,0,0,0,0,0,0,11,0,0,0,1,5,6,1953,1953,0,0,1,1,1,0.0,1,0,0,1,0,0,4,428,5,180,0,608,0,2,0,0,1319,0,0,1319,1,0,1,0,3,1,1,5,3,0,0,0,30.0,1,1,270,0,0,0,66,0,0,0,0,0,0,2,0,0,11,2009,0,0,123000
373,374,375,60,0,8200,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2003,2004,0,0,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,847,847,0,0,0,0,847,1081,0,1928,0,0,2,1,4,1,0,8,0,1,2,2,0.0,2,2,434,0,0,0,100,48,0,0,0,0,0,0,0,0,7,2007,0,0,219500
374,375,376,30,0,10020,0,0,1,2,0,0,2,15,0,0,0,1,1,1,1922,1950,0,0,2,5,1,0.0,3,2,2,4,4,1,4,350,0,0,333,683,0,1,1,2,904,0,0,904,1,0,0,1,1,1,3,4,2,0,0,4,31.0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,3,2009,0,0,61000
375,376,377,85,0,8846,0,0,1,0,0,3,0,0,0,0,0,4,5,5,1996,1996,0,0,0,0,1,0.0,0,0,0,0,0,3,0,298,0,0,572,870,0,0,0,0,914,0,0,914,0,0,1,0,2,1,1,5,0,0,0,1,3.0,1,2,576,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2006,0,0,148000
376,377,378,60,3,11143,0,0,1,0,0,2,0,5,0,0,0,0,8,5,2004,2005,0,0,6,6,1,0.0,0,0,0,0,0,0,2,0,0,0,1580,1580,0,0,0,0,1580,886,0,2466,0,0,3,0,4,1,0,8,0,1,2,0,6.0,0,2,610,0,0,0,159,214,0,0,0,0,0,0,0,0,12,2007,0,0,340000
377,378,379,20,0,11394,0,0,0,0,0,2,0,18,0,0,0,1,9,2,2010,2010,1,0,0,0,2,350.0,0,0,0,2,0,3,0,1445,0,0,411,1856,0,0,0,0,1856,0,0,1856,1,0,1,1,1,1,2,8,0,1,4,0,82.0,2,3,834,0,0,0,113,0,0,0,0,0,0,0,0,0,6,2010,1,2,394432
378,379,380,60,0,8123,0,0,1,0,0,0,0,17,6,0,0,0,6,5,2000,2000,0,0,0,0,0,16.0,1,0,0,0,0,0,2,0,0,0,982,982,0,0,0,0,1007,793,0,1800,0,0,2,1,3,1,1,7,0,1,1,0,4.0,2,2,463,0,0,0,100,63,0,0,0,0,0,0,0,0,6,2009,0,0,179000
379,380,381,50,0,5000,0,2,0,0,0,0,0,23,0,0,0,2,5,6,1924,1950,0,0,4,5,1,0.0,1,0,2,1,0,0,6,218,0,0,808,1026,0,2,0,0,1026,665,0,1691,0,0,2,0,3,1,0,6,0,1,2,1,71.0,1,1,308,0,0,0,0,0,242,0,0,0,0,0,0,0,5,2010,0,0,127000
380,381,382,20,3,7200,0,2,0,0,0,0,0,5,0,0,0,1,7,5,2006,2006,0,0,0,0,1,0.0,0,0,0,0,1,0,2,0,0,0,1293,1293,0,0,0,0,1301,0,0,1301,1,0,2,0,2,1,0,5,0,1,2,0,13.0,0,2,572,0,0,0,216,121,0,0,0,0,0,0,0,0,8,2006,1,2,187750
381,382,383,60,0,9245,0,0,1,0,0,0,0,0,0,0,0,0,7,5,2006,2006,0,0,0,0,1,0.0,0,0,0,0,0,3,2,0,0,0,939,939,0,0,0,0,939,858,0,1797,0,0,2,1,3,1,0,8,0,0,0,0,13.0,0,2,639,0,0,0,144,53,0,0,0,0,0,0,0,0,4,2007,0,0,213500
382,383,384,45,4,9000,0,0,0,0,0,2,0,12,0,0,0,3,6,3,1928,1950,0,0,2,5,1,0.0,1,0,2,4,3,0,2,0,0,0,784,784,0,2,1,2,784,0,0,784,0,0,1,0,2,1,1,5,0,0,0,1,50.0,1,2,360,1,1,1,0,0,91,0,0,0,0,0,0,0,10,2009,0,0,76000
383,384,385,60,0,53107,0,0,2,2,0,2,1,19,1,0,0,0,6,5,1992,1992,0,0,3,3,1,0.0,0,0,0,0,0,3,0,985,0,0,595,1580,0,0,0,0,1079,874,0,1953,1,0,2,1,3,1,0,9,0,2,3,0,79.0,2,2,501,0,0,0,216,231,0,0,0,0,0,0,0,0,6,2007,0,0,240000
384,385,386,120,0,3182,0,0,0,0,0,0,0,21,0,0,3,1,8,5,2004,2005,0,0,0,0,0,16.0,0,0,0,0,0,0,0,24,0,0,1232,1256,0,0,0,0,1269,0,0,1269,0,0,2,0,2,1,0,6,0,1,1,0,6.0,2,2,430,0,0,0,146,20,0,0,144,0,0,0,0,0,4,2010,0,0,192000
385,386,387,50,0,8410,0,0,0,0,0,1,0,15,1,0,0,2,5,3,1910,1996,2,0,2,0,1,0.0,1,2,0,1,0,0,2,0,0,0,658,658,0,2,0,0,658,526,0,1184,0,0,1,0,5,1,1,8,0,0,0,4,31.0,3,0,0,3,2,1,0,151,0,0,0,0,0,0,0,0,5,2006,0,3,81000
386,387,388,80,0,7200,0,0,0,0,0,0,0,15,0,0,0,5,6,6,1976,1976,1,0,1,1,0,255.0,1,0,1,1,0,3,1,631,0,0,410,1041,0,0,0,0,1125,0,0,1125,1,0,1,0,3,1,1,6,0,1,3,1,33.0,1,1,352,0,0,0,296,0,0,0,0,0,0,2,0,0,10,2009,0,1,125000
387,388,389,20,0,9382,0,0,1,0,0,3,0,0,0,0,0,1,7,5,1999,2000,0,0,0,0,0,125.0,0,0,0,0,0,0,2,0,0,0,1468,1468,0,0,0,0,1479,0,0,1479,0,0,2,0,3,1,0,6,0,0,0,0,39.0,0,2,577,0,0,0,120,25,0,0,0,0,0,0,0,0,7,2008,0,0,191000
388,389,390,60,0,12474,0,0,0,0,0,0,0,10,0,0,0,0,10,5,2007,2008,0,0,0,0,2,272.0,2,0,0,2,0,3,0,1280,0,0,402,1682,0,0,0,0,1742,590,0,2332,1,0,2,1,3,1,2,9,0,1,4,2,23.0,2,3,846,0,0,0,196,134,0,0,0,0,0,0,0,0,8,2008,1,2,426000
389,390,391,50,0,8405,0,1,0,0,0,0,0,15,0,0,0,2,5,8,1900,1950,0,0,1,1,1,0.0,1,0,2,1,1,0,3,241,1,391,229,861,0,0,0,0,961,406,0,1367,1,0,1,0,4,1,1,7,0,0,0,1,77.0,1,1,384,0,0,0,0,130,112,0,0,0,0,1,0,0,4,2008,0,0,119000
390,391,392,60,0,12209,0,0,1,0,0,3,0,4,0,0,0,0,6,5,2001,2002,0,0,0,0,1,0.0,1,0,0,2,0,0,1,690,0,0,114,804,0,0,0,0,804,1157,0,1961,1,0,2,1,3,1,0,7,0,1,1,2,2.0,2,2,560,0,0,0,125,192,0,0,0,0,0,0,0,0,6,2009,0,0,215000
391,392,393,20,0,8339,0,0,1,0,0,0,0,11,0,0,0,1,5,7,1959,1959,0,0,1,1,1,0.0,1,0,4,3,2,4,5,0,2,0,0,0,0,2,0,0,882,0,0,882,0,0,1,0,3,1,1,5,0,0,0,0,27.0,0,1,294,0,0,0,0,0,0,0,0,0,0,1,1,1200,7,2007,0,0,106500
392,393,394,30,0,7446,0,0,0,0,0,2,0,8,1,0,0,1,4,5,1941,1950,0,0,5,2,1,0.0,1,0,1,1,0,0,3,266,0,0,522,788,0,2,0,2,788,0,0,788,0,0,1,0,2,1,1,4,0,2,1,4,31.0,3,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,4,2006,0,1,100000
393,394,395,50,0,10134,0,0,0,0,0,0,0,7,0,0,0,2,5,6,1940,1950,0,0,1,1,1,0.0,1,0,1,1,0,0,2,0,0,0,735,735,0,1,0,2,735,299,0,1034,0,0,1,0,2,1,1,5,0,0,0,1,73.0,1,1,240,0,0,0,0,39,0,0,0,0,0,0,0,0,7,2007,0,0,109000
394,395,396,20,0,9571,0,0,0,0,0,0,0,15,0,0,0,1,5,6,1956,1956,0,0,2,5,1,0.0,1,0,1,1,0,3,4,739,0,0,405,1144,0,2,0,0,1144,0,0,1144,1,0,1,0,3,1,1,6,0,0,0,0,46.0,1,1,596,0,0,0,44,0,0,0,0,0,0,0,0,0,6,2010,0,0,129000
395,396,397,20,0,7200,0,0,0,2,0,0,0,0,0,0,0,1,5,5,1972,1972,1,0,1,1,1,0.0,1,0,1,1,0,3,3,777,0,0,117,894,0,2,0,0,894,0,0,894,0,0,1,0,2,1,1,6,0,0,0,1,35.0,0,2,600,0,0,0,215,0,0,0,0,0,0,0,0,0,9,2009,0,0,123000
396,397,398,60,0,7590,0,0,0,0,0,0,0,11,2,0,0,0,5,5,1962,1962,0,0,0,0,0,288.0,1,0,1,1,0,0,1,540,0,0,324,864,0,2,0,0,876,936,0,1812,0,0,2,0,4,1,1,8,0,1,1,0,12.0,0,1,264,0,0,0,0,168,0,0,0,0,0,0,0,0,7,2007,0,0,169500
397,398,399,30,1,8967,0,0,0,0,0,2,0,13,0,0,0,1,5,2,1920,1950,0,0,1,1,1,0.0,1,2,2,4,4,0,2,0,0,0,961,961,0,1,0,4,1077,0,0,1077,0,0,1,0,2,1,1,6,5,0,0,1,25.0,1,1,338,5,4,1,0,0,0,0,0,0,0,0,0,0,11,2007,0,1,67000
398,399,400,60,3,8125,0,0,0,0,0,0,0,5,0,0,0,0,7,5,2006,2007,0,0,6,6,2,100.0,0,0,0,0,0,0,0,812,0,0,280,1092,0,0,0,0,1112,438,0,1550,1,0,2,0,2,1,0,7,0,0,0,0,22.0,2,2,438,0,0,0,0,168,0,0,0,0,0,0,0,0,10,2009,0,0,241000
399,400,401,120,0,14963,0,0,2,0,0,0,0,1,0,0,3,1,8,5,1996,1996,0,0,4,7,1,0.0,0,0,0,0,0,0,0,786,0,0,474,1260,0,0,0,0,1288,0,0,1288,1,0,1,1,1,1,2,4,0,2,2,0,72.0,2,2,500,0,0,0,120,30,0,0,224,0,0,0,0,0,12,2008,0,0,245500
400,401,402,20,0,8767,0,0,1,0,0,0,0,0,0,0,0,1,7,5,2005,2005,0,0,0,0,1,0.0,0,0,0,0,0,3,0,24,0,0,1286,1310,0,0,0,0,1310,0,0,1310,0,0,2,0,3,1,0,6,0,1,2,0,11.0,2,2,400,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2006,1,2,164990
401,402,403,30,0,10200,0,0,0,0,0,0,0,9,0,0,0,1,5,8,1940,1997,0,0,2,5,1,0.0,1,0,0,1,0,0,2,0,0,0,672,672,0,0,0,0,672,0,0,672,0,0,1,0,2,1,1,4,0,0,0,1,73.0,1,1,240,0,0,1,168,0,0,0,0,0,0,3,0,0,8,2008,0,0,108000
402,403,404,60,0,12090,0,0,0,0,0,2,0,3,0,0,0,0,8,5,1998,1998,1,0,0,0,0,650.0,0,0,0,0,0,0,2,0,0,0,1141,1141,0,1,0,0,1165,1098,0,2263,0,0,2,1,4,1,0,10,0,1,1,2,3.0,2,2,420,0,0,0,144,123,0,0,0,0,0,0,0,0,7,2006,0,1,258000
403,404,405,60,0,10364,0,0,1,0,0,0,0,17,0,0,0,0,6,5,1995,1996,0,0,1,1,1,0.0,1,0,0,0,0,0,2,0,0,0,806,806,0,1,0,0,806,766,0,1572,0,0,2,1,3,1,1,7,0,1,1,2,28.0,2,2,373,0,0,0,0,40,0,0,0,0,0,0,0,0,5,2007,0,0,168000
404,405,406,20,0,9991,0,0,1,0,0,2,0,9,1,0,0,1,4,4,1976,1993,0,0,7,4,1,0.0,1,0,1,1,0,0,4,1116,0,0,165,1281,0,0,0,0,1620,0,0,1620,1,0,2,0,3,1,1,8,1,1,1,0,5.0,1,2,490,0,0,0,120,78,0,0,0,0,0,2,0,0,6,2009,0,0,150000
405,406,407,50,0,10480,0,0,0,0,0,0,0,23,0,0,0,2,6,5,1936,1950,0,0,1,1,1,0.0,1,0,2,1,0,0,2,0,0,0,1064,1064,0,0,0,2,1166,0,473,1639,0,0,1,0,3,1,1,6,5,0,0,1,57.0,1,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2008,0,0,115000
406,407,408,70,0,15576,0,0,0,0,0,0,0,2,0,0,0,0,6,7,1915,1976,0,0,2,4,1,0.0,1,0,2,0,0,0,2,0,0,0,840,840,0,0,0,0,840,840,0,1680,0,0,2,0,4,1,1,8,0,0,0,0,14.0,1,1,308,0,0,0,0,0,160,0,0,0,0,0,0,0,3,2008,0,0,177000
407,408,409,60,0,14154,0,0,0,0,0,2,0,10,0,0,0,0,7,5,2006,2006,0,0,0,0,0,350.0,0,0,0,2,1,0,2,0,0,0,1063,1063,0,0,0,0,1071,1101,0,2172,0,0,2,1,3,1,0,9,0,1,2,0,13.0,0,3,947,0,0,0,192,62,0,0,0,0,0,0,0,0,8,2007,1,2,280000
408,409,410,60,3,10800,0,0,0,0,0,0,0,5,0,0,0,0,8,5,2007,2008,0,0,0,0,2,100.0,0,0,0,2,0,0,0,789,0,0,245,1034,0,0,0,0,1050,1028,0,2078,1,0,2,1,3,1,2,8,0,1,2,0,23.0,2,3,836,0,0,0,0,102,0,0,0,0,0,0,0,0,4,2008,1,2,339750
409,410,411,20,0,9571,0,0,0,0,0,0,0,15,0,0,0,1,5,3,1958,1958,0,0,10,10,1,0.0,1,2,1,1,3,0,2,0,0,0,1276,1276,0,2,0,2,1276,0,0,1276,0,0,1,0,3,1,1,5,4,0,0,0,18.0,1,1,350,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2009,2,1,60000
410,411,412,190,0,34650,0,0,0,1,0,0,0,17,0,0,1,1,5,5,1955,1955,1,0,2,5,1,0.0,1,0,1,1,0,2,3,1056,0,0,0,1056,0,2,1,0,1056,0,0,1056,1,0,1,0,3,1,1,5,0,0,0,0,63.0,2,2,572,0,0,0,264,0,0,0,0,0,0,0,0,0,1,2006,0,0,145000
411,412,413,20,3,4403,0,0,2,0,0,0,0,5,0,0,0,1,7,5,2009,2009,0,0,1,1,2,432.0,2,0,0,2,0,3,0,578,0,0,892,1470,0,0,0,0,1478,0,0,1478,1,0,2,1,2,1,0,7,0,1,2,0,49.0,2,2,484,0,0,0,0,144,0,0,0,0,0,0,0,0,6,2010,1,2,222000
412,413,414,30,1,8960,0,1,0,0,0,0,0,7,3,0,0,1,5,6,1927,1950,0,0,5,2,1,0.0,1,0,1,1,0,0,2,0,0,0,1008,1008,0,1,0,2,1028,0,0,1028,0,0,1,0,2,1,1,5,0,1,2,1,83.0,1,2,360,0,0,0,0,0,130,0,0,0,0,0,0,0,3,2010,0,0,115000
413,414,415,60,0,11228,0,0,2,0,0,3,0,12,0,0,0,0,7,5,1993,1993,0,0,0,0,1,0.0,0,0,0,0,0,0,4,50,6,531,499,1080,0,0,0,0,1080,1017,0,2097,0,1,2,1,3,1,0,9,0,1,1,0,5.0,1,3,678,0,0,0,196,187,0,0,0,0,0,0,0,0,12,2008,0,0,228000
414,415,416,20,0,8899,0,0,1,0,0,0,0,17,0,0,0,1,7,5,2007,2007,0,0,0,0,1,0.0,0,0,0,0,0,3,0,24,0,0,1316,1340,0,0,0,0,1340,0,0,1340,0,0,2,0,3,1,0,6,0,0,0,0,22.0,2,2,396,0,0,0,100,30,0,0,0,0,0,0,0,0,8,2007,1,2,181134
415,416,417,60,0,7844,0,0,0,0,0,0,0,9,0,0,0,0,6,7,1978,1978,1,0,3,3,0,203.0,1,0,1,1,0,0,1,209,0,0,463,672,0,2,0,0,672,728,0,1400,0,0,1,1,3,1,1,6,0,1,1,0,77.0,2,2,440,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2006,0,0,149500
416,417,418,70,0,22420,0,0,1,0,0,0,0,2,1,0,0,0,6,6,1918,1950,1,0,2,8,1,0.0,1,0,2,0,0,0,4,1128,0,0,242,1370,1,2,1,2,1370,1254,0,2624,1,0,2,1,4,1,1,10,0,1,2,1,69.0,1,3,864,0,0,1,0,0,0,0,0,0,0,0,0,0,11,2007,0,0,239000
417,418,419,50,0,8160,0,0,0,0,0,0,0,15,0,0,0,2,5,6,1940,1950,0,0,1,1,1,0.0,1,0,2,1,0,0,1,312,0,0,444,756,0,3,1,1,756,378,0,1134,1,0,1,1,3,1,1,7,0,0,0,1,73.0,1,1,240,0,0,2,0,0,0,0,0,0,0,0,0,0,4,2007,0,3,126000
418,419,420,20,0,8450,0,0,0,0,0,0,0,11,0,0,0,1,5,6,1968,1968,0,0,0,0,1,0.0,1,0,1,1,0,0,4,775,0,0,281,1056,0,0,0,0,1056,0,0,1056,1,0,1,0,3,1,1,6,0,1,3,0,21.0,1,1,304,0,0,0,0,85,184,0,0,0,0,0,0,0,7,2010,0,0,142000
419,420,421,90,1,7060,0,0,0,0,0,0,0,4,0,0,2,4,7,5,1997,1998,0,0,0,0,0,200.0,1,1,0,0,1,1,0,1309,0,0,35,1344,0,0,0,0,1344,0,0,1344,2,0,2,0,2,2,1,8,0,0,0,0,34.0,2,4,784,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2008,0,4,206300
420,421,422,20,0,16635,0,0,1,0,0,1,0,6,0,0,0,1,6,7,1977,2000,0,0,6,6,2,126.0,0,0,1,0,0,0,1,1246,0,0,356,1602,0,1,0,0,1602,0,0,1602,0,1,2,0,3,1,0,8,0,1,1,0,33.0,2,2,529,0,0,0,240,0,0,0,0,0,0,0,0,0,6,2009,0,0,215000
421,422,423,20,0,21750,0,0,0,3,0,0,1,4,3,0,0,1,5,5,1954,1954,1,0,3,3,1,0.0,1,0,1,1,0,0,2,0,0,0,988,988,0,0,0,2,988,0,0,988,0,0,1,0,2,1,1,4,0,0,0,0,29.0,0,2,520,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2008,0,0,113000
422,423,424,60,0,9200,0,0,0,0,0,0,0,3,0,0,0,0,8,5,1998,1998,0,0,0,0,0,473.0,0,0,0,0,0,0,0,986,0,0,484,1470,0,1,0,0,1470,1160,0,2630,1,0,2,1,4,1,0,8,0,1,1,0,3.0,2,3,696,0,0,0,0,66,0,0,0,0,0,0,0,0,6,2008,0,0,315000
423,424,425,20,0,9000,0,0,0,0,0,0,0,11,0,0,0,1,6,5,1956,1956,0,0,2,5,0,74.0,1,0,1,0,0,0,6,616,0,0,580,1196,0,1,0,2,1196,0,0,1196,1,0,1,0,2,1,1,6,0,1,2,0,46.0,0,1,297,0,0,0,0,44,0,0,0,0,0,0,0,0,5,2008,0,0,139000
424,425,426,60,1,3378,0,1,0,3,0,0,0,7,0,0,0,0,7,8,1946,1992,0,0,3,3,1,0.0,1,1,1,1,0,0,2,0,0,0,651,651,0,1,0,0,707,682,0,1389,0,0,1,1,3,1,1,6,0,2,2,1,84.0,1,1,240,0,0,2,0,0,126,0,0,0,0,0,0,0,9,2009,0,0,135000
425,426,427,80,0,12800,0,0,0,2,0,0,1,12,0,0,0,5,7,5,1989,1989,0,0,2,5,0,145.0,0,0,0,0,0,1,0,1518,0,0,0,1518,0,1,0,0,1644,0,0,1644,1,1,2,0,2,1,0,5,0,1,1,0,44.0,2,2,569,0,0,0,80,0,0,0,396,0,0,0,0,0,8,2009,0,0,275000
426,427,428,20,0,8593,0,0,1,0,0,0,0,11,0,0,0,1,4,6,1957,1957,1,0,1,1,1,0.0,1,0,1,1,0,0,3,288,0,0,619,907,0,0,0,0,907,0,0,907,0,0,1,0,3,1,1,5,0,0,0,1,38.0,1,1,352,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2008,0,0,109008
427,428,429,20,0,6762,0,0,0,0,0,0,0,0,0,0,0,1,7,5,2007,2007,0,0,0,0,0,108.0,0,0,0,0,0,0,0,664,0,0,544,1208,0,0,0,0,1208,0,0,1208,1,0,2,0,2,1,0,6,0,0,0,0,22.0,0,2,628,0,0,0,105,54,0,0,0,0,0,0,0,0,9,2007,1,2,195400
428,429,430,20,0,11457,0,0,1,0,0,2,0,16,0,0,0,1,6,5,1988,1988,0,0,3,3,1,0.0,1,0,1,0,0,2,0,1005,0,0,387,1392,0,2,0,0,1412,0,0,1412,1,0,2,0,3,1,0,6,0,1,1,0,65.0,1,2,576,0,0,0,0,0,169,0,0,0,0,0,0,0,3,2009,0,0,175000
429,430,431,160,1,1680,0,0,0,0,0,0,0,22,0,0,4,0,6,5,1971,1971,0,0,3,3,0,232.0,1,0,1,1,0,0,1,387,0,0,96,483,0,2,0,0,483,504,0,987,0,0,1,1,2,1,1,4,0,0,0,1,59.0,1,1,264,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2008,2,1,85400
430,431,432,50,1,5586,0,0,1,1,0,0,0,7,1,0,0,2,6,7,1920,1998,0,0,1,1,1,0.0,1,0,2,1,0,0,2,0,0,0,901,901,0,1,0,0,1088,110,0,1198,0,0,1,0,4,1,1,7,0,0,0,4,31.0,3,0,0,3,2,1,0,98,0,0,0,0,0,1,0,0,9,2008,3,1,79900
431,432,433,160,1,1920,0,0,0,0,0,0,0,22,0,0,3,0,5,5,1971,1971,0,0,3,3,0,376.0,1,0,1,1,0,0,1,471,0,0,294,765,0,0,0,0,765,600,0,1365,1,0,1,1,2,1,1,6,1,0,0,1,59.0,1,2,440,0,0,0,240,36,0,0,0,0,0,0,0,0,8,2007,0,0,122500
432,433,434,60,0,10839,0,0,1,0,0,2,0,17,0,0,0,0,6,5,1997,1998,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,0,0,926,926,0,0,0,0,926,678,0,1604,0,0,2,1,3,1,1,7,0,1,1,0,34.0,2,2,470,0,0,0,0,36,0,0,0,0,0,0,0,0,7,2008,0,0,181000
433,434,435,180,1,1890,0,0,0,0,0,0,0,14,0,0,4,4,4,7,1972,1972,0,0,6,6,1,0.0,1,1,1,0,0,3,1,495,0,0,135,630,0,1,0,0,630,0,0,630,1,0,1,0,1,1,1,3,0,0,0,4,31.0,3,0,0,3,2,0,88,0,0,0,0,0,0,0,0,0,6,2008,0,0,81000
434,435,436,60,0,10667,0,0,2,0,0,3,0,0,2,0,0,0,7,6,1996,1996,0,0,0,0,1,0.0,0,0,0,0,0,3,0,385,3,344,70,799,0,0,0,0,827,834,0,1661,1,0,2,1,3,1,0,6,0,1,1,0,72.0,0,2,550,0,0,0,158,61,0,0,0,0,0,0,0,0,4,2009,6,0,212000
